block_seed,architecture,condition,family,lambda,rho,mu,graph_index,graph_id,log_loss,accuracy,brier
71,mean,combined_l48_r08_m02,combined,48.0,0.8,0.2,2,target:71:combined_l48_r08_m02:2:1291588108,0.002205734606832266,1.0,0.0001339756272500381
71,mean_degree,combined_l48_r08_m02,combined,48.0,0.8,0.2,2,target:71:combined_l48_r08_m02:2:1291588108,0.05320297181606293,0.982177734375,0.014719640836119652
71,sum,combined_l48_r08_m02,combined,48.0,0.8,0.2,2,target:71:combined_l48_r08_m02:2:1291588108,0.0014206556370481849,0.999755859375,0.00024488166673108935
71,pna,combined_l48_r08_m02,combined,48.0,0.8,0.2,2,target:71:combined_l48_r08_m02:2:1291588108,0.00997382402420044,0.999267578125,0.001308521954342723
71,mean,combined_l48_r08_m02,combined,48.0,0.8,0.2,3,target:71:combined_l48_r08_m02:3:1575227361,0.002834406215697527,1.0,9.025566396303475e-05
71,mean_degree,combined_l48_r08_m02,combined,48.0,0.8,0.2,3,target:71:combined_l48_r08_m02:3:1575227361,0.01646719127893448,0.9951171875,0.004063601139932871
71,sum,combined_l48_r08_m02,combined,48.0,0.8,0.2,3,target:71:combined_l48_r08_m02:3:1575227361,0.0002040448016487062,1.0,5.093605432193726e-05
71,pna,combined_l48_r08_m02,combined,48.0,0.8,0.2,3,target:71:combined_l48_r08_m02:3:1575227361,0.008368399925529957,0.99951171875,0.0006373096257448196
71,mean,combined_l48_r08_m02,combined,48.0,0.8,0.2,4,target:71:combined_l48_r08_m02:4:389950908,0.003092559054493904,1.0,0.0002016066573560238
71,mean_degree,combined_l48_r08_m02,combined,48.0,0.8,0.2,4,target:71:combined_l48_r08_m02:4:389950908,0.004113330505788326,0.9990234375,0.0008279854664579034
71,sum,combined_l48_r08_m02,combined,48.0,0.8,0.2,4,target:71:combined_l48_r08_m02:4:389950908,1.0897969104917138e-06,1.0,1.5414088894161182e-09
71,pna,combined_l48_r08_m02,combined,48.0,0.8,0.2,4,target:71:combined_l48_r08_m02:4:389950908,0.007096897345036268,1.0,0.00039128720527514815
71,mean,combined_l48_r08_m02,combined,48.0,0.8,0.2,5,target:71:combined_l48_r08_m02:5:613794348,0.0032008904963731766,0.999755859375,0.0001993322657654062
71,mean_degree,combined_l48_r08_m02,combined,48.0,0.8,0.2,5,target:71:combined_l48_r08_m02:5:613794348,0.05746491998434067,0.9814453125,0.015665575861930847
71,sum,combined_l48_r08_m02,combined,48.0,0.8,0.2,5,target:71:combined_l48_r08_m02:5:613794348,4.387706212582998e-06,1.0,1.8213111019349526e-08
71,pna,combined_l48_r08_m02,combined,48.0,0.8,0.2,5,target:71:combined_l48_r08_m02:5:613794348,0.010125852189958096,0.999755859375,0.0008682109764777124
71,mean,combined_l48_r08_m02,combined,48.0,0.8,0.2,6,target:71:combined_l48_r08_m02:6:1733216721,0.0017668076325207949,1.0,7.56088484195061e-05
71,mean_degree,combined_l48_r08_m02,combined,48.0,0.8,0.2,6,target:71:combined_l48_r08_m02:6:1733216721,0.011508270166814327,0.99755859375,0.002507577184587717
71,sum,combined_l48_r08_m02,combined,48.0,0.8,0.2,6,target:71:combined_l48_r08_m02:6:1733216721,4.153824590957811e-07,1.0,5.187353324664912e-10
71,pna,combined_l48_r08_m02,combined,48.0,0.8,0.2,6,target:71:combined_l48_r08_m02:6:1733216721,0.005185628309845924,1.0,0.00028389523504301906
71,mean,combined_l48_r08_m02,combined,48.0,0.8,0.2,7,target:71:combined_l48_r08_m02:7:580599038,0.0024358737282454967,0.999755859375,0.0001868105900939554
71,mean_degree,combined_l48_r08_m02,combined,48.0,0.8,0.2,7,target:71:combined_l48_r08_m02:7:580599038,0.010850997641682625,0.997314453125,0.0024188535753637552
71,sum,combined_l48_r08_m02,combined,48.0,0.8,0.2,7,target:71:combined_l48_r08_m02:7:580599038,7.40407404009602e-06,1.0,1.7839266774899443e-07
71,pna,combined_l48_r08_m02,combined,48.0,0.8,0.2,7,target:71:combined_l48_r08_m02:7:580599038,0.005165208131074905,1.0,0.0002510833437554538
71,mean,combined_l48_r08_m05,combined,48.0,0.8,0.5,0,target:71:combined_l48_r08_m05:0:720319857,2.6436049438416376e-07,1.0,1.901950472116276e-11
71,mean_degree,combined_l48_r08_m05,combined,48.0,0.8,0.5,0,target:71:combined_l48_r08_m05:0:720319857,2.3286165884428556e-08,1.0,1.9533391831111357e-12
71,sum,combined_l48_r08_m05,combined,48.0,0.8,0.5,0,target:71:combined_l48_r08_m05:0:720319857,1.249508256387703e-20,1.0,1.3055362496100949e-38
71,pna,combined_l48_r08_m05,combined,48.0,0.8,0.5,0,target:71:combined_l48_r08_m05:0:720319857,1.9700491975527257e-05,1.0,7.162807236227309e-09
71,mean,combined_l48_r08_m05,combined,48.0,0.8,0.5,1,target:71:combined_l48_r08_m05:1:726580260,1.5559587041025225e-07,1.0,2.7509179829909858e-12
71,mean_degree,combined_l48_r08_m05,combined,48.0,0.8,0.5,1,target:71:combined_l48_r08_m05:1:726580260,5.6345058396800596e-08,1.0,1.8292884568227308e-12
71,sum,combined_l48_r08_m05,combined,48.0,0.8,0.5,1,target:71:combined_l48_r08_m05:1:726580260,1.6911655924858366e-18,1.0,5.661208671396082e-27
71,pna,combined_l48_r08_m05,combined,48.0,0.8,0.5,1,target:71:combined_l48_r08_m05:1:726580260,1.2214604794280604e-05,1.0,3.5948448662281862e-09
71,mean,combined_l48_r08_m05,combined,48.0,0.8,0.5,2,target:71:combined_l48_r08_m05:2:594888167,1.4378898072209267e-07,1.0,1.3248610541971573e-11
71,mean_degree,combined_l48_r08_m05,combined,48.0,0.8,0.5,2,target:71:combined_l48_r08_m05:2:594888167,1.8219002129171713e-07,1.0,9.907569903377933e-11
71,sum,combined_l48_r08_m05,combined,48.0,0.8,0.5,2,target:71:combined_l48_r08_m05:2:594888167,1.1755962334008554e-16,1.0,4.2167186415903245e-33
71,pna,combined_l48_r08_m05,combined,48.0,0.8,0.5,2,target:71:combined_l48_r08_m05:2:594888167,1.2992872143513523e-05,1.0,2.6331560931680542e-08
71,mean,combined_l48_r08_m05,combined,48.0,0.8,0.5,3,target:71:combined_l48_r08_m05:3:1954121790,2.7243905265095236e-07,1.0,4.4407168914295525e-12
71,mean_degree,combined_l48_r08_m05,combined,48.0,0.8,0.5,3,target:71:combined_l48_r08_m05:3:1954121790,5.261995994487734e-08,1.0,6.408469132961059e-13
71,sum,combined_l48_r08_m05,combined,48.0,0.8,0.5,3,target:71:combined_l48_r08_m05:3:1954121790,2.432894518654227e-18,1.0,8.203260207863084e-32
71,pna,combined_l48_r08_m05,combined,48.0,0.8,0.5,3,target:71:combined_l48_r08_m05:3:1954121790,1.7455511624575593e-05,1.0,8.367059045610858e-09
71,mean,combined_l48_r08_m05,combined,48.0,0.8,0.5,4,target:71:combined_l48_r08_m05:4:488994586,1.6733568486415606e-07,1.0,1.2536255020179077e-11
71,mean_degree,combined_l48_r08_m05,combined,48.0,0.8,0.5,4,target:71:combined_l48_r08_m05:4:488994586,7.46188977274187e-09,1.0,2.009826766818934e-13
71,sum,combined_l48_r08_m05,combined,48.0,0.8,0.5,4,target:71:combined_l48_r08_m05:4:488994586,1.1510125314748978e-15,1.0,9.209083045810846e-30
71,pna,combined_l48_r08_m05,combined,48.0,0.8,0.5,4,target:71:combined_l48_r08_m05:4:488994586,1.7671305613475852e-05,1.0,3.3185820758063755e-09
71,mean,combined_l48_r08_m05,combined,48.0,0.8,0.5,5,target:71:combined_l48_r08_m05:5:1162260814,2.1405769246030104e-07,1.0,1.137752392299518e-11
71,mean_degree,combined_l48_r08_m05,combined,48.0,0.8,0.5,5,target:71:combined_l48_r08_m05:5:1162260814,1.396984146140312e-07,1.0,1.6139905384404685e-11
71,sum,combined_l48_r08_m05,combined,48.0,0.8,0.5,5,target:71:combined_l48_r08_m05:5:1162260814,1.3018161311191643e-22,1.0,1.1097275295717476e-29
71,pna,combined_l48_r08_m05,combined,48.0,0.8,0.5,5,target:71:combined_l48_r08_m05:5:1162260814,1.2153010175097734e-05,1.0,5.414321435637248e-09
71,mean,combined_l48_r08_m05,combined,48.0,0.8,0.5,6,target:71:combined_l48_r08_m05:6:632961849,3.632513312368246e-07,1.0,1.285511835869002e-10
71,mean_degree,combined_l48_r08_m05,combined,48.0,0.8,0.5,6,target:71:combined_l48_r08_m05:6:632961849,1.4682310478519867e-08,1.0,2.6755868028950636e-13
71,sum,combined_l48_r08_m05,combined,48.0,0.8,0.5,6,target:71:combined_l48_r08_m05:6:632961849,2.4355360372223538e-17,1.0,6.715238771925308e-34
71,pna,combined_l48_r08_m05,combined,48.0,0.8,0.5,6,target:71:combined_l48_r08_m05:6:632961849,2.2609725419897586e-05,1.0,3.6865952512954436e-09
71,mean,combined_l48_r08_m05,combined,48.0,0.8,0.5,7,target:71:combined_l48_r08_m05:7:2021344370,3.039954776795639e-07,1.0,8.114299510086909e-11
71,mean_degree,combined_l48_r08_m05,combined,48.0,0.8,0.5,7,target:71:combined_l48_r08_m05:7:2021344370,3.930192349343997e-07,1.0,6.117219508716687e-10
71,sum,combined_l48_r08_m05,combined,48.0,0.8,0.5,7,target:71:combined_l48_r08_m05:7:2021344370,3.526212056053943e-17,1.0,3.431459027882266e-34
71,pna,combined_l48_r08_m05,combined,48.0,0.8,0.5,7,target:71:combined_l48_r08_m05:7:2021344370,2.5085708330152556e-05,1.0,8.68501999207183e-08
101,mean,source,source,24.0,0.6,0.35,0,target:101:source:0:72538003,0.034780725836753845,0.98876953125,0.00915750116109848
101,mean_degree,source,source,24.0,0.6,0.35,0,target:101:source:0:72538003,0.03192562609910965,0.9892578125,0.008608526550233364
101,sum,source,source,24.0,0.6,0.35,0,target:101:source:0:72538003,0.03513854742050171,0.98828125,0.009433659724891186
101,pna,source,source,24.0,0.6,0.35,0,target:101:source:0:72538003,0.052488937973976135,0.9833984375,0.0139207374304533
101,mean,source,source,24.0,0.6,0.35,1,target:101:source:1:1799218981,0.028851516544818878,0.990234375,0.007679346017539501
101,mean_degree,source,source,24.0,0.6,0.35,1,target:101:source:1:1799218981,0.028724316507577896,0.990478515625,0.007891056127846241
101,sum,source,source,24.0,0.6,0.35,1,target:101:source:1:1799218981,0.03397854417562485,0.988525390625,0.008803880773484707
101,pna,source,source,24.0,0.6,0.35,1,target:101:source:1:1799218981,0.046063296496868134,0.9833984375,0.012339907698333263
101,mean,source,source,24.0,0.6,0.35,2,target:101:source:2:657732626,0.04220239073038101,0.986083984375,0.011156529188156128
101,mean_degree,source,source,24.0,0.6,0.35,2,target:101:source:2:657732626,0.038941700011491776,0.986328125,0.010688835754990578
101,sum,source,source,24.0,0.6,0.35,2,target:101:source:2:657732626,0.04378613829612732,0.982421875,0.012321212328970432
101,pna,source,source,24.0,0.6,0.35,2,target:101:source:2:657732626,0.05422082543373108,0.979248046875,0.014956801198422909
101,mean,source,source,24.0,0.6,0.35,3,target:101:source:3:863687178,0.029291143640875816,0.989501953125,0.00800416897982359
101,mean_degree,source,source,24.0,0.6,0.35,3,target:101:source:3:863687178,0.027141068130731583,0.989990234375,0.007716749329119921
101,sum,source,source,24.0,0.6,0.35,3,target:101:source:3:863687178,0.03255205973982811,0.988037109375,0.008843372575938702
101,pna,source,source,24.0,0.6,0.35,3,target:101:source:3:863687178,0.044675182551145554,0.9853515625,0.011882871389389038
101,mean,source,source,24.0,0.6,0.35,4,target:101:source:4:305474759,0.057955194264650345,0.981689453125,0.015407325699925423
101,mean_degree,source,source,24.0,0.6,0.35,4,target:101:source:4:305474759,0.05224614590406418,0.980712890625,0.01452451478689909
101,sum,source,source,24.0,0.6,0.35,4,target:101:source:4:305474759,0.06510273367166519,0.978271484375,0.017323188483715057
101,pna,source,source,24.0,0.6,0.35,4,target:101:source:4:305474759,0.07004275918006897,0.9755859375,0.019410783424973488
101,mean,source,source,24.0,0.6,0.35,5,target:101:source:5:703605709,0.05224331468343735,0.9814453125,0.013932940550148487
101,mean_degree,source,source,24.0,0.6,0.35,5,target:101:source:5:703605709,0.04786435514688492,0.982666015625,0.013357830233871937
101,sum,source,source,24.0,0.6,0.35,5,target:101:source:5:703605709,0.06985819339752197,0.977294921875,0.017443440854549408
101,pna,source,source,24.0,0.6,0.35,5,target:101:source:5:703605709,0.06531333178281784,0.974853515625,0.018433433026075363
101,mean,source,source,24.0,0.6,0.35,6,target:101:source:6:1788668530,0.031801022589206696,0.989990234375,0.008132552728056908
101,mean_degree,source,source,24.0,0.6,0.35,6,target:101:source:6:1788668530,0.030434615910053253,0.9912109375,0.007627053651958704
101,sum,source,source,24.0,0.6,0.35,6,target:101:source:6:1788668530,0.034292072057724,0.987548828125,0.008923059329390526
101,pna,source,source,24.0,0.6,0.35,6,target:101:source:6:1788668530,0.04904733598232269,0.984375,0.012655466794967651
101,mean,source,source,24.0,0.6,0.35,7,target:101:source:7:1500252088,0.08581625670194626,0.968994140625,0.023707538843154907
101,mean_degree,source,source,24.0,0.6,0.35,7,target:101:source:7:1500252088,0.08490879833698273,0.96728515625,0.02375643700361252
101,sum,source,source,24.0,0.6,0.35,7,target:101:source:7:1500252088,0.10919801890850067,0.9609375,0.02866388112306595
101,pna,source,source,24.0,0.6,0.35,7,target:101:source:7:1500252088,0.10460525006055832,0.958740234375,0.03051907569169998
101,mean,lambda_low,degree,12.0,0.6,0.35,0,target:101:lambda_low:0:2056603618,0.46096885204315186,0.885009765625,0.09477142989635468
101,mean_degree,lambda_low,degree,12.0,0.6,0.35,0,target:101:lambda_low:0:2056603618,0.26962289214134216,0.88916015625,0.08149751275777817
101,sum,lambda_low,degree,12.0,0.6,0.35,0,target:101:lambda_low:0:2056603618,0.27916914224624634,0.888916015625,0.08241138607263565
101,pna,lambda_low,degree,12.0,0.6,0.35,0,target:101:lambda_low:0:2056603618,0.38809895515441895,0.87744140625,0.09752032160758972
101,mean,lambda_low,degree,12.0,0.6,0.35,1,target:101:lambda_low:1:622696724,0.5095192193984985,0.87744140625,0.10087475180625916
101,mean_degree,lambda_low,degree,12.0,0.6,0.35,1,target:101:lambda_low:1:622696724,0.28164103627204895,0.884765625,0.0844876617193222
101,sum,lambda_low,degree,12.0,0.6,0.35,1,target:101:lambda_low:1:622696724,0.30063873529434204,0.866455078125,0.09428787231445312
101,pna,lambda_low,degree,12.0,0.6,0.35,1,target:101:lambda_low:1:622696724,0.4751521944999695,0.86474609375,0.10855899006128311
101,mean,lambda_low,degree,12.0,0.6,0.35,2,target:101:lambda_low:2:1972280721,0.3423217236995697,0.916748046875,0.06887394189834595
101,mean_degree,lambda_low,degree,12.0,0.6,0.35,2,target:101:lambda_low:2:1972280721,0.21803241968154907,0.912353515625,0.06446364521980286
101,sum,lambda_low,degree,12.0,0.6,0.35,2,target:101:lambda_low:2:1972280721,0.22580111026763916,0.91162109375,0.06714043021202087
101,pna,lambda_low,degree,12.0,0.6,0.35,2,target:101:lambda_low:2:1972280721,0.2911140024662018,0.912841796875,0.06963074952363968
101,mean,lambda_low,degree,12.0,0.6,0.35,3,target:101:lambda_low:3:1712814974,0.42150941491127014,0.897216796875,0.08501490950584412
101,mean_degree,lambda_low,degree,12.0,0.6,0.35,3,target:101:lambda_low:3:1712814974,0.25044217705726624,0.899169921875,0.07484683394432068
101,sum,lambda_low,degree,12.0,0.6,0.35,3,target:101:lambda_low:3:1712814974,0.2656462788581848,0.89404296875,0.07959243655204773
101,pna,lambda_low,degree,12.0,0.6,0.35,3,target:101:lambda_low:3:1712814974,0.3600766658782959,0.892822265625,0.08792048692703247
101,mean,lambda_low,degree,12.0,0.6,0.35,4,target:101:lambda_low:4:473581528,0.37725692987442017,0.90625,0.07740981131792068
101,mean_degree,lambda_low,degree,12.0,0.6,0.35,4,target:101:lambda_low:4:473581528,0.22177214920520782,0.905517578125,0.0666828379034996
101,sum,lambda_low,degree,12.0,0.6,0.35,4,target:101:lambda_low:4:473581528,0.24532409012317657,0.894287109375,0.07352612167596817
101,pna,lambda_low,degree,12.0,0.6,0.35,4,target:101:lambda_low:4:473581528,0.340606153011322,0.900390625,0.08125695586204529
101,mean,lambda_low,degree,12.0,0.6,0.35,5,target:101:lambda_low:5:454194706,0.3715347945690155,0.916015625,0.07073172926902771
101,mean_degree,lambda_low,degree,12.0,0.6,0.35,5,target:101:lambda_low:5:454194706,0.2219008505344391,0.91064453125,0.06674158573150635
101,sum,lambda_low,degree,12.0,0.6,0.35,5,target:101:lambda_low:5:454194706,0.2368280589580536,0.900634765625,0.07133235037326813
101,pna,lambda_low,degree,12.0,0.6,0.35,5,target:101:lambda_low:5:454194706,0.29001545906066895,0.912353515625,0.07116088271141052
101,mean,lambda_low,degree,12.0,0.6,0.35,6,target:101:lambda_low:6:1340746419,0.4304807782173157,0.8974609375,0.08585751801729202
101,mean_degree,lambda_low,degree,12.0,0.6,0.35,6,target:101:lambda_low:6:1340746419,0.25432392954826355,0.899169921875,0.07628349959850311
101,sum,lambda_low,degree,12.0,0.6,0.35,6,target:101:lambda_low:6:1340746419,0.265666663646698,0.890869140625,0.08025673031806946
101,pna,lambda_low,degree,12.0,0.6,0.35,6,target:101:lambda_low:6:1340746419,0.38031235337257385,0.887939453125,0.08953270316123962
101,mean,lambda_low,degree,12.0,0.6,0.35,7,target:101:lambda_low:7:715557721,0.4301649332046509,0.8974609375,0.08432792127132416
101,mean_degree,lambda_low,degree,12.0,0.6,0.35,7,target:101:lambda_low:7:715557721,0.25269773602485657,0.8984375,0.07488763332366943
101,sum,lambda_low,degree,12.0,0.6,0.35,7,target:101:lambda_low:7:715557721,0.2636934518814087,0.894775390625,0.07736198604106903
101,pna,lambda_low,degree,12.0,0.6,0.35,7,target:101:lambda_low:7:715557721,0.3700050711631775,0.8916015625,0.08809947967529297
101,mean,lambda_high,degree,48.0,0.6,0.35,0,target:101:lambda_high:0:591609981,0.004496101289987564,0.99951171875,0.0006403737934306264
101,mean_degree,lambda_high,degree,48.0,0.6,0.35,0,target:101:lambda_high:0:591609981,0.0010959337232634425,0.999755859375,0.0002363250096095726
101,sum,lambda_high,degree,48.0,0.6,0.35,0,target:101:lambda_high:0:591609981,0.0011514133075252175,0.99951171875,0.00033795545459724963
101,pna,lambda_high,degree,48.0,0.6,0.35,0,target:101:lambda_high:0:591609981,0.010309579782187939,0.99853515625,0.0014224916230887175
101,mean,lambda_high,degree,48.0,0.6,0.35,1,target:101:lambda_high:1:104926182,0.002805775497108698,1.0,0.0003519098390825093
101,mean_degree,lambda_high,degree,48.0,0.6,0.35,1,target:101:lambda_high:1:104926182,0.0008606977062299848,1.0,0.0001611763145774603
101,sum,lambda_high,degree,48.0,0.6,0.35,1,target:101:lambda_high:1:104926182,0.0004269721684977412,0.999755859375,0.00014396510960068554
101,pna,lambda_high,degree,48.0,0.6,0.35,1,target:101:lambda_high:1:104926182,0.00949550699442625,0.998291015625,0.0014811339788138866
101,mean,lambda_high,degree,48.0,0.6,0.35,2,target:101:lambda_high:2:548506764,0.004941398277878761,0.999267578125,0.000639549340121448
101,mean_degree,lambda_high,degree,48.0,0.6,0.35,2,target:101:lambda_high:2:548506764,0.0016872963169589639,0.99951171875,0.0004418527823872864
101,sum,lambda_high,degree,48.0,0.6,0.35,2,target:101:lambda_high:2:548506764,0.001360626076348126,0.99951171875,0.00042135565308853984
101,pna,lambda_high,degree,48.0,0.6,0.35,2,target:101:lambda_high:2:548506764,0.013496671803295612,0.998291015625,0.0019060431513935328
101,mean,lambda_high,degree,48.0,0.6,0.35,3,target:101:lambda_high:3:1515089097,0.00517300795763731,0.999267578125,0.0007894481532275677
101,mean_degree,lambda_high,degree,48.0,0.6,0.35,3,target:101:lambda_high:3:1515089097,0.0017881441162899137,0.99951171875,0.0004240962734911591
101,sum,lambda_high,degree,48.0,0.6,0.35,3,target:101:lambda_high:3:1515089097,0.0031490838155150414,0.9990234375,0.0006441989680752158
101,pna,lambda_high,degree,48.0,0.6,0.35,3,target:101:lambda_high:3:1515089097,0.007636046968400478,0.998779296875,0.0010643972782418132
101,mean,lambda_high,degree,48.0,0.6,0.35,4,target:101:lambda_high:4:574292542,0.0032585146836936474,1.0,0.00021712682791985571
101,mean_degree,lambda_high,degree,48.0,0.6,0.35,4,target:101:lambda_high:4:574292542,0.0003890684456564486,1.0,2.8192574973218143e-05
101,sum,lambda_high,degree,48.0,0.6,0.35,4,target:101:lambda_high:4:574292542,0.00022157104103825986,0.999755859375,8.206321217585355e-05
